sentence1	sentence2	label
just a few inches each year , typically ,	"although in 2007 and again in 2008 there were rather large "" ice storms "" ."	concession
so they are willing to help you find your way around .	and they have that southern charm ,	cause
tulsa has one of the largest concentrations of art deco in the nation ,	having been a booming city during the 1920s when the architecture was first built by rich oil barons who built stately mansions and turned the downtown area into a treasure trove of art .	cause
the airport offers free short term parking	( first half-hour free ) .	elaboration
there is no passenger train service to tulsa .	by train	preparation
most tulsans drive almost everywhere ,	although bus , bike , and pedestrian routes are starting to catch on .	concession
"from the northeast / missouri - i-44 west , aka the "" will rogers turnpike . """	the world 's former largest mcdonalds spans the roadway near vinita , ok .	elaboration
greyhound bus lines +1918584-4428 , 317 s detroit ave. ( downtown ) .	by bus	preparation
almost all major intersections are one mile from each other , and exactly in a straight line .	that makes it much easier to find places than in cities where streets go every which way .	result
several freeways and bypasses can be used to easily get around the tulsa metro area :	"i-244 , i-44 , us 169 ( mingo valley expressway , aka "" pearl harbor memorial expressway "" ) , us 75 , hwy 51 ( broken arrow expressway , the "" b.a. "" ) , creek turnpike ."	elaboration
it is important to recognize that the specific format of the north-south numbered street names is north / south 145th east / west avenue .	numbered streets run east / west with main street and the arkansas river as the dividing line .	elaboration
so the distinction is important .	in some parts of the city , numbered streets intersect ,	justify
one east-west numbered street may even intersect with a street of the same number running north-south .	although rare ,	concession
the expanded areas were platted in alignment with the points of the compass .	when tulsa expanded beyond the bounds of its original plat ,	circumstance
the creek turnpike trail follows the land 's original contours .	if you are looking for a good workout ,	condition
by bicycle	summers can be very warm	no_relation
"from the northeast / missouri - i-44 west , aka the "" will rogers turnpike . """	tulsa	no_relation
north / south is divided by admiral blvd .	by plane	no_relation
cities served are tulsa , sand springs , sapulpa , jenks , and broken arrow .	north / south is divided by admiral blvd .	no_relation
vava'u is a group of more than 50 islands in tonga , about 150 miles north of tongatapu .	they are either raised coral limestone or coral atolls .	elaboration
the waters of the islands are known for their clarity ,	it being said that you can see the bottom at 40 metres .	justify
the area attracts many humpback whales between june and november	and there are lots of companies organising tours to see them .	result
these days there are around 20000 people living in the group .	neiafu and surrounding villages are home to about a third of the group 's overall population of around 20000 , with the majority of the population living in small villages on the other islands .	elaboration
a string of islands and reefs along the eastern edge of the group shelters the area from strong winds and ocean swells	and humpback whales come to these protected waters to give birth .	elaboration
between december and april few people visit	and many tour companies and restaurants close down .	result
but boats to one of the nearby coral atolls with superb sandy beaches are easily available .	it does n't have a beach	concession
this is some 35 minutes from neiafu harbour and provides the main concentration of humpback whales .	the island lies in deep water and has sheltered waters and bays which provide a resting place for humpbacks with calves .	elaboration
a string of islands and reefs along the eastern edge of the group shelters the area from strong winds and ocean swells	port of refuge harbor at neiafu	no_relation
and humpback whales come to these protected waters to give birth .	pangaimotu .	no_relation
york was known as eboracum by the romans , who founded the fortress city on the river ouse in the year 71 .	york was home first to the ninth legion and later the sixth .	elaboration
york quickly became one of the most important cities in roman britain ,	and after 211 became the capital of the province britannia inferior .	result
and experienced a major urban revival as a centre of viking trade and settlement in northern england .	"captured by the vikings 866 , the city quickly took on a new identity as jorvik ( pronounced "" yor-vik "" )"	cause
york is a fairly small city -	four days is enough to see the major sights	evidence
as there are regular cultural festivals every year .	"the official festivals are the viking festival , the festival of angels , early music , late music , horse racing ( the "" ebor race meeting "" ) , multicultural food and arts , chinese new year , mystery plays , christmas st nicholas ' fair , and the food and drink festival ."	elaboration
the connections are reasonably good .	although york is not directly on any of the main north-south motorways ,	concession
alternatively , you can take the m1 all the way to the a64 ,	but the upper reaches of the m1 around sheffield and leeds can get very congested , especially in the rush hours .	concession
traffic congestion on the main arterial roads serving the city ( especially the a19 on bootham and the inner ring road ) can get very bad , especially during the rush hours and on saturday mornings .	the remodelling of some roads near bottleneck junctions to accommodate bicycle lanes has made traffic jams even worse still in recent years ,	cause
using a park and ride [ 1 ] costs a lot less than trying to park in or near the city centre , and there are five sites dotted around the outer ring road .	if you are just visiting york for the day ,	condition
make sure that your hotel offers parking	before you book .	circumstance
you will need to use a city centre car park .	if you are only visiting for the day but staying until late evening ,	condition
"captured by the vikings 866 , the city quickly took on a new identity as jorvik ( pronounced "" yor-vik "" )"	and parking in the city centre is very expensive .	no_relation
traffic congestion on the main arterial roads serving the city ( especially the a19 on bootham and the inner ring road ) can get very bad , especially during the rush hours and on saturday mornings .	"york is known as england 's "" city of festivals """	no_relation
do you always seem to cross paths with people who are stuck on themselves , intolerant of people different from them , rude or downright arrogant ?	these people can be a great source of potential pain ,	evaluation
is it always about them ?	do they get mad or irritated if the centre of attention moves to someone else ?	elaboration
"arrogance and smugness is often a reflection of limited life experience , and feeling concerned that those with greater life experience "" have got something over them "" ."	rather than seeking to find out more through questions and learning ( actions viewed by them as showing vulnerability ) , arrogant people tend to generalize from their limited , narrow life experiences and try to impose their small worldview on others .	elaboration
when you make them look bad - even if it is the slightest offense - they will usually be very mad at you .	this happens when you question ( or at least seem to question ) their appearance , intelligence , athletic abilities , or anything else relating to their self-image .	elaboration
challenge their worldview .	do n't be aggressive –– just skeptical and curious .	concession
gauge their anger .	if they get upset ,	condition
they may be simply having a bad day .	if it 's minimal ,	condition
then they may see you as questioning their ' perfect little world . '	but if they 're enraged ,	condition
arrogant people counteract this by creating an atmosphere that revolves around them , and get angry if they 're reminded of the real world .	at some point or another , most people realize that the world does n't revolve around them .	antithesis
ambiguity frightens arrogant people	because it suggests imperfection , change and lack of certainty ( realities we all must contend with as best we can ) .	cause
the arrogant person seeks to control everything and everyone , which of course , is an impossible mission .	as such , instead of accepting that the world behaves randomly and at times totally averse to one 's preferences ,	antithesis
as such , an arrogant person is less likely than other people to self-reflect or analyse , thereby not seeing their own imperfections .	reality hurts when it intrudes ;	cause
they may also give themselves undue credit for positive achievements	instead of acknowledging the input of others or of circumstances .	antithesis
but if they are happy with someone one day and hateful with them the next ,	do n't be nosy or gossipy ,	antithesis
that 's a sign of arrogance ,	since it is very hard to be a truly good friend to someone who 's stuck on themselves .	justify
they often ca n't stand the thought of a good friendship .	since being a good friend to someone usually means helping them ,	cause
how do they treat those not like themselves ?	in other words , how do they treat those with different beliefs , cultural backgrounds and ways of seeing the world ?	restatement
then they 're either over-zealous , ignorant of other people or what to avoid those that contradict their fantasy land that caters to them and them only .	if it 's inherently negative ,	condition
many times prideful people have a serious ' my-way's-the-only-way ' attitude .	this is simply a protective mechanism for their false image or their fantasy land .	evaluation
their friends will usually ignore it or not do anything to stop it	since they 're afraid that they 'll be treated badly by their ' friend . '	cause
but to gauge their rivalries , annoyances and enmities .	this is n't meant to begin a conflict ,	antithesis
they probably are n't hubristic .	if their condemnation seems to be reasonable ,	condition
they are .	if it 's harsh ,	condition
the more dangerous that person is to their fantasy land .	the more they hate someone ,	circumstance
the harsher the criticism .	and in turn , the bigger the threat ,	circumstance
they may simply not like you .	if they have been saying bad things about you ,	condition
they compensate for this by creating the impression that they have a lot of friends -	they have a ' quantity , not quality ' mentality .	restatement
then they simply insult their trophy friends	when they are n't looking .	circumstance
and this article is here to help you sort the arrogant from the not-so-arrogant .	these people can be a great source of potential pain ,	no_relation
but if they are happy with someone one day and hateful with them the next ,	if they 're nice to your face ,	no_relation
that 's a sign of them having a lot of fair weather friends .	this is n't meant to begin a conflict ,	no_relation
if they 're nice to your face ,	and this article is here to help you sort the arrogant from the not-so-arrogant .	no_relation
since they 're afraid that they 'll be treated badly by their ' friend . '	these are good signs of arrogance .	no_relation
jealousy of your achievements or seeming lifestyle can cause another person to feel smug or arrogant about something they think they do better than you or own / have that you do n't .	rather than seeking to find out more through questions and learning ( actions viewed by them as showing vulnerability ) , arrogant people tend to generalize from their limited , narrow life experiences and try to impose their small worldview on others .	no_relation
they may simply not like you .	if it 's inherently negative ,	no_relation
ballet began in royal courts in the early 1600's ,	and early forms of this elegant and sophisticated art involved long skirts and wooden clogs .	elaboration
making this technique the basis of training for all types of dance .	people who study ballet also retain flexibility throughout their adult lives ,	cause
you can learn the basics to prepare yourself for further study .	while dancing ballet takes dedication and requires serious training ,	concession
stretch your muscles thoroughly .	stretching is important to loosen muscles , strengthen muscles and to elongate your posture .	motivation
to give the muscles ample opportunity to warm up ,	reducing the risk of injury .	elaboration
properly-fitted ballet shoes should be snug ,	but not so tight they cut off blood flow and create numbness in the feet .	elaboration
so ask your ballet teacher or a salesman at the store for advice ,	given your intentions for dancing .	elaboration
do n't buy shoes to grow into ,	because your feet will seem flexed when you pointe and will look flat .	evidence
then you should cut it off till it is roughly the size of your fingernail .	if your drawstring is longer than your pinkie	condition
the drawstring just completes the fit .	it is n't made to tighten overly large shoes .	elaboration
that it is okay .	if you ca n't buy ballet shoes ,	condition
use socks without the stickies on the bottom ,	so you can turn !	motivation
a plain black leotard and pink tights are usually a safe bet .	pink or black ballet slippers are also appropriate .	elaboration
check with your instructor to find out if there is a dress code at the school .	if you 're signed up for a class ,	condition
but the positing , the timing , and the elegance required takes a lifetime of practice .	the moves themselves are relatively straightforward ,	concession
it 's always better to practice ballet in a ballet studio under the guidance of a good instructor , who will be able to correct your positioning and make sure that you 're dancing properly .	for this reason ,	justify
make sure you 've got enough open space to move freely ,	preferably on a hard wood floor .	elaboration
position a large mirror	so you can check your positioning and see what you 're doing .	motivation
people who study ballet also retain flexibility throughout their adult lives ,	the moves themselves are relatively straightforward ,	no_relation
the moves themselves are relatively straightforward ,	dancing ballet is extremely popular throughout the world ,	no_relation
properly-fitted ballet shoes should be snug ,	it 's always better to practice ballet in a ballet studio under the guidance of a good instructor , who will be able to correct your positioning and make sure that you 're dancing properly .	no_relation
learn to get ready for practicing , the basic positions , and some of the first techniques you 're likely to encounter in ballet .	the moves themselves are relatively straightforward ,	no_relation
basil is easy to grow , and transforms ordinary meals into culinary treasures !	fresh basil not only tastes better than dried , it actually tastes different , almost as if it were not the same herb .	elaboration
read up on different types of basil and pick out one - or several - that appeal to you , then order the seeds or buy them at a garden store .	basil comes in many different varieties , each of which have a unique flavor and smell .	background
there are perennial basils which come back year after year , like african blue basil ( which has pretty blue veins on its leaves ) and thai basil , while most other varieties are annuals ,	which you 'll have to plant year after year .	elaboration
so it 's often easiest to start the seeds indoors	instead of risking that they 'll get damaged by frost .	antithesis
you can start the seeds outside instead .	if you live in a hot climate ,	condition
consult an almanac or talk with other gardeners in your area .	to figure out when the last frost will be ,	purpose
it 's time to remove the plastic wrap .	when you see the first green tendrils push up through the soil ,	condition
once two sets of leaves have formed , basil can be planted into the garden or permanent containers .	basil does not tolerate frost so do n't plant too early .	motivation
dig holes spaced at least 6 inches apart .	to plant the basil in the garden ,	purpose
make sure it 's large enough to accommodate the number of plants you 're growing ;	if you want to plant the basil in a container ,	condition
they need to be planted 6 inches apart ,	since they grow quite large .	cause
water the mature basil plants once a day , in the morning ,	so the water has time to soak in and evaporate rather than sitting on the plants overnight .	purpose
flowers blooming create a hormone change which dramatically reduces the flavor of the leaves , as well as reducing the amount of foliage which grows .	"this is called "" bolting "" and is more likely to happen when there 's extra sunshine ."	background
basil plants are attractive to japanese beetles	the best way to control these pests is to pick them off the plants by hand .	solutionhood
at the base of every leaf are two tiny little leaves that will grow outwards	if the stem growing between them is cut off .	condition
cut close to those tiny leaves ,	but be sure not to damage them .	antithesis
pinching encourages the plant 's energy to be directed into its stronger stems and leaves .	this helps the plants grow bushy .	justify
do n't pinch on the lower part of the stem ,	or the basil plants will grow tall and reedy .	antithesis
so pinch from the top .	you want them to get bushy ,	purpose
rinse off the leaves and use the basil to make pesto or a caprese salad with tomatoes and fresh mozzarella cheese .	2 enjoy the basil fresh .	preparation
so plan on storing some in the fridge .	you 'll probably have more basil than you could possibly eat fresh ,	motivation
you can freeze it for months .	but if you puree it first	condition
2 keep the soil damp , but not soaked .	basil needs warm air and sun to do well ,	no_relation
this helps the plants grow bushy .	at the base of every leaf are two tiny little leaves that will grow outwards	no_relation
basil comes in many different varieties , each of which have a unique flavor and smell .	so the water has time to soak in and evaporate rather than sitting on the plants overnight .	no_relation
make sure it 's large enough to accommodate the number of plants you 're growing ;	4 freeze the basil .	no_relation
so the water has time to soak in and evaporate rather than sitting on the plants overnight .	leave the containers in a sunny window .	no_relation
read the following steps	to find out how to grow beavertail cactus .	purpose
purchase beavertail cactus seeds .	these can be bought at garden centers or purchased online .	elaboration
unless you want to use netting	to keep the birds off .	purpose
keep the soil moist	until the seeds germinate .	condition
be aware that growing beavertail cactus from seeds takes much longer than growing one from a cutting .	it can take as long as 4 to 4 years before you get flowers .	elaboration
you can make your own cuttings .	if you already own a beavertail cactus ,	circumstance
cure the cuttings by sitting the pad upright in a dry , dark place for 10 to 14 days .	in order to form a callous and prevent rot ,	purpose
make sure there are holes in the center of the base of each pot	to allow for good drainage .	purpose
they might rot .	if you plant the cuttings too deep ,	circumstance
put some rocks around the pad	to anchor it in place .	purpose
position the cuttings so that the broad sides of the cuttings face east and west while the slim sides face north and south .	if you live in an area with strong summer sun ,	circumstance
and you can water the cutting for the first time .	after 1 month , roots will have sprouted	circumstance
they are extremely drought resistant .	once fully rooted ,	circumstance
the beavertail cactus grows and will benefit from a balanced fertilizer .	during the spring , summer , and fall ,	circumstance
read the following steps	once fully rooted ,	no_relation
from the first pad , many more will form .	method 1 of 2 : from seeds	no_relation
the second or third pad will bear some flowers ,	fertilize the plants .	no_relation
those who 've never heard of this will be amazed to see a chicken lie perfectly still	after these instructions are followed .	condition
hypnotizing a chicken	method one of two :	preparation
continue to hold its feet	so the grand experiment can continue .	purpose
gently move its legs back	if it tries to stand up .	condition
repeat	until the chicken stops moving or squawking .	circumstance
"the chicken should be "" hypnotized "" and cease to struggle ."	it will lie there for anywhere from 30 seconds to several minutes .	elaboration
try this alternative .	if the chicken was n't hypnotized ,	condition
clap your hands or give it a gentle shove	until it jumps up and walks away .	result
reducing stress in the chicken	method two of two :	preparation
its heart rate lowers and it stops moving .	""" when a chicken or another animal with this tendency becomes frightened ,"	condition
unlike an opossum , the chicken gives an unconvincing act ,	"as it continues to blink and breathe in an obvious way . """	evidence
while it 's not uncommon to transport a chicken by its feet ,	this upside-down hold risks breaking the chicken 's hip .	antithesis
"hypnosis techniques that involve laying a chicken on its back may "" succeed "" by cutting off its air supply ."	this can cause the chicken significant discomfort , leading to fainting or even , rarely , death .	result
the chicken should n't suffer	as long as you let it go soon afterward .	condition
"hens raise in battery cages stay "" hypnotized "" longer ,"	possibly because of greater fear .	cause
watch for signs of stress .	abnormal feathering , constant preening , or delays in egg-laying are all signs of a stressed chicken .	background
any type of stress is more damaging to a chicken in this state .	while hypnotizing is unlikely to cause serious harm ,	concession
"using chalk , a stick , or your finger , draw a line on the ground 12 "" ( 30 cm ) long ."	while hypnotizing is unlikely to cause serious harm ,	no_relation
it will lie there for anywhere from 30 seconds to several minutes .	those who 've never heard of this will be amazed to see a chicken lie perfectly still	no_relation
wiggle your finger .	how to hypnotize a chicken	no_relation
gently move its legs back	keep hypnosis short and infrequent .	no_relation
here 's a great vegan cupcake recipe to use as a base for whatever flavored icing you want to add to it .	they 're guaranteed to be light and fluffy and perfect for any occasion .	justify
method 1 : basic vanilla vegan cupcakes :	servings : 18 - 24 ( fewer if you opt for larger-sized cupcakes )	elaboration
method 2 : basic chocolate vegan cupcakes :	makes approx : 20 - 24 cupcakes :	elaboration
the mixture will now curdle	and this is what should be happening .	evaluation
add cocoa ( about 1/2 cup ) to this stage .	if you want chocolate cupcakes ,	condition
then add a half a cup	but make sure the muffin pan is larger and the cupcake holders are bigger .	condition
check	to make sure they are n't browning earlier	purpose
turn off the oven earlier and let them sit for a few more minutes rather than bake them into rocks .	if you are n't certain ,	condition
arrange on a baking sheet now .	if using cupcake cases ,	condition
simply have it ready .	if using a silicone cupcake sheet ,	condition
test with a wooden skewer ;	if they smell strongly earlier ,	condition
they 're ready .	if it returns clean after sticking into a cupcake ,	condition
transfer the cupcakes to a wire cooling rack as quickly as possible	when cool enough to handle .	condition
you can add pureed fruit for delicious flavor changes .	one small container of pureed fruit is sufficient for flavoring ( the little containers that children take to school in their lunchboxes . )	elaboration
the cupcakes will not be as light and fluffy , however ,	so be prepared for a heavier cupcake	result
you can replace it with equal parts maple sugar or rice syrup	instead of using vegan sugar ,	antithesis
try substituting it for walnut or macadamia nut oils	if they are available to you .	condition
and olive oil works fine	if it 's all that 's left in the pantry .	condition
you can replace the plain soy milk with other flavors like chocolate or vanilla	if you want to experiment with changing the flavor of the cupcakes .	condition
if they are available to you .	if you add fruit	no_relation
test with a wooden skewer ;	1 1/2 cups ( 350 ml ) plain soy milk	no_relation
if you want to experiment with changing the flavor of the cupcakes .	if you can smell the cupcakes earlier ,	no_relation
bake for 18 - 20 minutes .	how to make vegan cupcakes	no_relation
it 's easy to annoy people	when you are cramped in such a small , tight space .	circumstance
make sure your pranks are quick and have a lot of punch .	because elevator rides usually last less than a minute ,	cause
keep your pranks lighthearted and fun as opposed to mean-spirited	when annoying people on an elevator ,	circumstance
using the elevator	to annoy people	purpose
push the button for every floor .	when you get into the elevator ,	circumstance
this makes everyone 's ride on the elevator longer ,	if only for a few seconds .	elaboration
look around questioningly at everyone in the elevator	when no one gets off at the floors you pushed . [ 1 ]	circumstance
"say , "" i 've got this , "" before you push all of the buttons ."	when someone comes in ,	circumstance
you can also push all the buttons	as you reach the floor you are getting off at .	circumstance
"you can honestly say , "" it was just a joke ! """	if someone asks you why you pushed all the buttons ,	condition
"say "" ding ! "" very loudly ."	every time the elevator reaches a new floor ,	circumstance
"you can even sing the word "" ding "" on each floor like notes in a scale ,"	getting higher as you reach each new floor . [ 2 ]	elaboration
you can make other noises	if you prefer ,	condition
a great way to be mischievous in an elevator is to carry on a running commentary	while you look at yourself in the mirror .	circumstance
start to dance .	if you 're in an elevator that is playing music ,	condition
at every floor , make a loud announcement	telling everyone the floor number .	elaboration
you can also pretend to conduct people onto the elevator ,	"saying "" all aboard the elevator train ! """	elaboration
, let them know that you were not being serious .	however , if somebody looks seriously alarmed or is starting to panic	solutionhood
"say , "" you 're probably wondering why i 've gathered you here today . """	when there are a lot of people ,	circumstance
many elevators play music in the background , usually soft rock or smooth jazz .	but confirm that it is somewhere in the elevator .	no_relation
to annoy people	at every floor , make a loud announcement	no_relation
getting higher as you reach each new floor . [ 2 ]	when no one gets off at the floors you pushed . [ 1 ]	no_relation
if someone asks you why you pushed all the buttons ,	when no one gets off at the floors you pushed . [ 1 ]	no_relation
"text the other person a brief message asking them about their day , asking them a specific question about work or school , or simply saying "" hi ! "" ."	the hardest part of flirting is to break through your initial reluctance ,	motivation
, just remind yourself that no matter how badly it goes , it 'll be less stressful than an equivalent real-world encounter .	so if you 're having a hard time taking the plunge	circumstance
, s/he always has the option of simply not responding to your message	, as , from your point of view , this is indistinguishable from him or her simply being away from the computer .	justify
", you might say : "" hey , cool name . did you see those guys when they last came to town ? """	for instance , if the person has a band-related username	circumstance
you 'll probably want to ask how the person 's doing ( just like you might in the real world ) .	after your initial greeting and exchange of pleasantries ,	circumstance
add your own comments or ask follow-up questions and proceed from there !	when s/he responds ,	circumstance
do n't pry into his or her personal life	— keep things light , fun , and focused on worry-free subjects .	elaboration
you can even offer your own opinions and suggestions .	"for instance , you might say something like : "" if you like those guys , you might want to check out this band called manic albatross - they 're like the beatles , only darker . what sorts of other bands do you like ? """	elaboration
the same is true for men ! )	( do n't worry , ladies —	preparation
"rather than saying , "" looking for people to hit on on facebook "" you might find that it 's a better idea to give a sarcastic answer like "" writing the great american novel "" or "" drowning my sorrows "" ."	for instance , if you 're asked what you 're up to ,	condition
in our example conversation , you might work a joke or two into your music-related small talk .	"for instance , you might say something like , "" i do n't know why every song on the radio nowadays has a texas flynn feature . does he even have time to record between rehab stints ? """	elaboration
this is more true for real-life situations than it is online	, but this mantra has some truth in the world of im flirting as well .	concession
on the other hand , this is n't to say that you should necessarily make jokes at other people 's expense	, as this can make you seem mean and petty .	motivation
for most people , receiving compliments is only fun up to a point —	getting more than one or two can make someone feel embarrassed and self-conscious .	elaboration
, instead , focus on having an engaging , genuine conversation .	instead of relying too heavily on compliments	antithesis
people like flirting to be fun .	it can also make him or her question your motives , leading the person to believe that you may be trying to get something out of him or her .	no_relation
, but this mantra has some truth in the world of im flirting as well .	, instead , focus on having an engaging , genuine conversation .	no_relation
if the person you want to talk to does n't want to talk to you	this is more true for real-life situations than it is online	no_relation
without breaking an already-made glowstick and shoving its contents into a tube	( also known as cheating ) ,	evaluation
read on .	if you 're still curious ,	condition
this experiment is not meant for children !	some of this stuff is dangerous --	cause
a ceramic bowl will work best ,	but plastic works too .	concession
use funnels , measuring tubes , and basters	to keep everything well-measured and well away from you .	purpose
all the substances create a rave and start partying and electrons fly everywhere	when that happens ,	circumstance
the glow .	and what results ?	solutionhood
use a funnel	to make everything safe and easy .	purpose
you probably do n't have this stuff lying around the house ( hopefully not ... ) .	unless you 're a coroner or some sort of crazy spy / criminologist	concession
if you 're dead set on starting your own glowstick business	( worse ideas exist ) ,	evaluation
use a metal or plastic utensil of some sort .	do n't use your hands --	antithesis
it 's important to use sanitary , clean tubes for your glowsticks .	the last thing you want is other substances interacting with the reactions you 're depending on to make the substances glow .	antithesis
set the correct lid next to each container .	this enables you to seal the containers quickly after filling .	motivation
but still .	it 's not like the glow will get up and run away from you ,	concession
shake them up	once the lids are on tightly .	condition
something went wrong .	if it 's not already glowing ,	condition
( which is a lot easier to facilitate	if you have access to a laboratory ,	condition
the reaction that the luminol and hydrogen peroxide creates does n't last long at all -- maybe a couple of minutes .	something went wrong .	no_relation
to truly make a glowstick	this enables you to seal the containers quickly after filling .	no_relation
combine 50 milliliters of hydrogen peroxide and a liter of distilled water in a mixing bowl .	and what results ?	no_relation
a ceramic bowl will work best ,	this experiment is not meant for children !	no_relation
joke-telling is one of the best ways to ease tension , make a new friend , or light up a room .	that is , of course , if you can get a laugh .	concession
getting the material right	part 1 of 2 :	preparation
what 's funny to a group of 20-year old college students may be very different from what makes your 70-year old - uncle laugh	( then again , maybe not ) .	concession
everyone 's an individual ,	so there are no hard and fast rules .	result
here are some good rules of thumb to follow :	but , unless you personally know the members of your audience ,	condition
stay away from misogynist jokes	if you 've got an audience full of women ;	condition
you can write your jokes down on index cards to keep them handy or use a document file on your computer . [ 1 ]	the latter option may allow for easier revision .	motivation
the opening of the joke — or setup — should have a basis in the real world	so your audience can relate to it ,	purpose
think of the setup as the foundation of a story .	it 's a fundamental part of the joke ;	restatement
your setup needs to be both realistic and exaggerated	in order to be funny —	purpose
the exaggeration can be slight or considerable —	it just depends on the individual joke .	condition
the ending of the joke is obviously crucial .	this is where the payoff comes in ,	justify
your punchline needs to be surprising .	if you want to make the audience laugh ,	condition
some jokes also have what is called a tag or topper , which is an additional punchline .	the tag builds on the original punchline or twists back on it in a surprising way .	elaboration
it has to surprise the audience in some way ,	which means it has to seem original or new .	elaboration
it may also make it particularly interesting	if your audience is your friend(s) . [ 6 ]	condition
you do n't need to have it completely memorized —	"in fact , you "" should n't "" memorize it"	elaboration
even if you get nervous or sidetracked ,	which is very possible once you 're in front of an audience .	condition
memorized jokes sound wooden ,	like they are being read off a script instead of relayed by a friend or entertainer .	evaluation
so do n't be afraid to embellish . [ 7 ]	good jokes have a lot of details and personality ,	motivation
do n't use a joke	until you 're completely comfortable with it .	condition
your joke isn 't ready	and you need to practice more . [ 8 ]	result
you can also try practicing in front of a sympathetic friend or family member	"once you 're ready for a "" real "" audience ."	condition
that is , of course , if you can get a laugh .	here are some good rules of thumb to follow :	no_relation
if you do n't lay a good foundation here ,	people of a specific ethnic or racial group wo n't enjoy jokes making fun of their group ;	no_relation
here are some good rules of thumb to follow :	which is very possible once you 're in front of an audience .	no_relation
so do n't be afraid to embellish . [ 7 ]	do n't use a joke	no_relation
people of a specific ethnic or racial group wo n't enjoy jokes making fun of their group ;	"once you 're ready for a "" real "" audience ."	no_relation
name your language .	this is the most fundamental property in all languages .	evaluation
you have many names to choose from .	you can even use a made up word from your made up language like ' victory ' or ' great language ' .	elaboration
it is recommend that you use short words	since they are commonly used .	justify
then why not make the word birds ' vogelaviatiolaps '	since the suffix ' s ' is added at the end for most languages at plurals .	motivation
you can add genders like most european languages like french and german .	if you want to add complication ,	condition
you may want ' the horse ' to be ' mat fereder ' ,	for example , if you want the word ' horse ' to be a boy ,	condition
you may want , ' the cat ' to be ' fet kamaow ' .	but a ' cat ' to be a girl ,	condition
it 's uncompleted though ,	because the word is part of the term ' aviation '	justify
it 's a completed term ,	but it is supposed to come from ' flap ! '	concession
why not make the word ' tea ' as ' khincasnonbever ' or ' bevernondelibreatekin ' or even ' khinssacasnondelibreatenibever ' !	for example , if you invented the word ' china ' as ' khinssa ' , ' drink ' as ' bever ' , and the word ' accident ' as ' casnondelibreaten ' ,	condition
why not add some non latin characters such as ß ?	you can even make the whole language not based on the latin alphabet at all like chinese !	elaboration
you can even take some words of languages , altering them or not .	you can make the word ' pen ' as ' penn ' or even ' pen ' .	elaboration
remember to write down your creations !	keep track of all your	preparation
communicate to them with it .	as soon as your friends understand your language ,	condition
set a goal of helping others become fluent in the language .	if you 're really ambitious ,	condition
remember you should know how to write it .	for example we write it from left to right , in arabic it 's right to left , chinese is in columns , and so on .	elaboration
it should make some sense , so that it will be easier to learn and speak with	[ example : do n't use oh as e , hello as llo , and see ya as c yah ) .	elaboration
make sure you practice saying and spelling out many basic words in your language ,	english examples : is , who , when , of , why , if , what , where , can , may , etc .	elaboration
when starting off , follow closely to a language you like .	this will make grammar much easier to make .	motivation
you must avoid simply copying the grammar rules , however ,	as this would technically turn your language into a code .	result
practice your language frequently	so that you do n't forget it !	purpose
to do this , think of various words that begin with / have a lot of a certain vowel .	for example : austere , acrimony , ebullient , embolden ; in this case , the vowel a might carry with it a negative meaning , whereas e would be positive .	elaboration
you could still make a good guess based on the composition of the letters .	then , even if you forget your own words without the help of your dictionary ,	condition
try not to make your words sound like utter and complete gibberish	just add a little extra than our regular english language .	elaboration
just put marks over the letters or make up something right on the spot ,	you might have to take some time on this !	evaluation
try this with a group of friends .	it 's much more fun when there are other people that can understand your language .	motivation
email or text your friends the language	so that they wo n't be so confused .	purpose
take a break about every five minutes and come back to it	or all your letters will begin to look identical .	antithesis
you can use this language as a model and change some letters or sounds	to create a different language .	purpose
an example would be ' ant ' for and or ' es ' or even ' loo ' for the word ' and ' .	do n't use random letters .	no_relation
you can use this language as a model and change some letters or sounds	then , even if you forget your own words without the help of your dictionary ,	no_relation
it 's much more fun when there are other people that can understand your language .	write your own poem / novel / story with your own made up language .	no_relation
it should make some sense , so that it will be easier to learn and speak with	email or text your friends the language	no_relation
try this with a group of friends .	so that you do n't forget it !	no_relation
try not to make your words sound like utter and complete gibberish	you must avoid simply copying the grammar rules , however ,	no_relation
make sure that you and your friend(s) all follow a systematic language system .	make sure you practice saying and spelling out many basic words in your language ,	no_relation
in addition , repelling and removing rodents from your home can be a hassle	if you do n't know what you are doing .	condition
it can also be dangerous	if you use toxic chemicals and poisons .	condition
mice will be less likely to stay .	if there is nothing to eat ,	condition
the smell is simply too intense for rodents	and they will not try to go near it .	result
place a cotton ball under or near your garbage can	to deter mice from getting into it .	purpose
peppermint oil cotton balls need to be replaced after 5 - 7 days ,	depending upon the quantity of oil you put on it .	elaboration
and ask for some dried snake poo .	visit a local reptile center , zoo , or pet store	circumstance
place near entrances and in places where mice seem to go .	this will keep mice away . [ 3 ]	motivation
there are electronic units sold that emit an ultrasonic beeping sound that rodents hate .	they should be available at your local home improvement store or online .	elaboration
so you need to know the exact path the mice are taking .	these work only on a single line of sight ,	cause
the units may only work for a short time	because mice can become used to them . [ 4 ]	cause
many companies that specialize in organic garden and home products make mice repellents that are better for the environment than traditional poisons .	many of these products use natural ingredients , such as peppermint , that are known to be disagreeable to mice .	elaboration
but they should keep them out of areas where the product is applied .	they will not kill mice	concession
