sentence	label
they have tens of thousands of worldwide branches and call centers staffed nearly 24 or 7 by tens of thousands of employees.	non-experiential
they have websites that can be accessed globally.	non-experiential
i can be on vacation in tahiti and still view my balance on their website and possibly still even find a branch to talk to someone in person.	unverifiable
your small business can't do that,	unverifiable
and therefore in the eyes of the law, they are not nearly as reachable as you think from your narrow viewpoint.	unverifiable
* i know exactly how much it costs to make a system change.	unverifiable
i know what systems are involved.	unverifiable
in fact, if your small business is strapped for cash, i'd be more than happy to offer my services to assist in creating the templates necessary to create and send out a monthly bill to a customer.	unverifiable
i'll do it for very cheap, because it's very easy to do.	unverifiable
as a matter of fact, it's a feature built into any office program.	unverifiable
if your mom and pop bank has microsoft office, they can do it within an hour.	unverifiable
i can link everything to a sql database,	unverifiable
but as we're discussing a small mom and pop shop with 1-30 employees,	unverifiable
they likely don't have enough customers to necessitate sql servers.	unverifiable
as a former employee of the mortgage servicing industry for clients such as jpmorgan, wells fargo, bank of america, countrywide home loans, aurora loan services, indymac federal, onewest bank, financial freedom, saxon loan services, select portfolio services, pennymac, wachovia, compass bank, downey savings and loans, gmac, homecomings financial, ally financial, and more, i'd be happy more than happy to address any further concerns you may have and provide any additional training or education you may need in order to fully understand these rules as well as i do.	unverifiable
there were late fees,	non-experiential
they fee was $25 once the payment researched 10 days past due.	non-experiential
the late fee was the last thing they collected	experiential
and depending on the circumstances and the plan with the client to go foward many times the late fee was waived,	non-experiential
their goal was to get the loan current and avoid foreclosure.	non-experiential
a payment reminder and a call were made to the client after the account became past due 10 days,	non-experiential
the servicer's goal was to discuss the situation with the client and propose options to get the account back on track.	non-experiential
a majority of people want to work this out,	unverifiable
they need help.	unverifiable
the plan this agreement was followed up in a letter to the client and or or depending on the changes made may require the client to sign documents,	non-experiential
these items were all taken care of prior to the loan being 30 days past due if the client was willing to work with the servicer.	non-experiential
they encouraged people to be proactive.	unverifiable
i had an instance where we had some medical things happen	experiential
and i knew i was going to be late on a payment and called the servicer prior to the payment being due and was told there was nothing they could talk to me about and recommended i let the loan go past due!	experiential
i had the funds to make 2 or 3's of the payment but unless it was a full payment they wouldn't accept it.	experiential
i was horrified by this and the service i received.	unverifiable
i know better because of my job	unverifiable
but your everyday client doesn't	unverifiable
and they trust what they are being told.	unverifiable
these large servicers have a racket going.	unverifiable
they need to get back to the mentally they are their to help the customer not go past due and find ways restructure.	unverifiable
i can't believe there is a lender that would not wanted to receive additional dollars on an account and not go through the foreclosure process if possible.	unverifiable
the cost of foreclosure for the lender is expensive,	unverifiable
if the mentally was to correct and help clients work through their situation servicers would need people with more experience than they have which currently is a phone bank of people with canned answers.	unverifiable
all of these proposals, rules and regulations are futile if there's nobody enforcing them.	unverifiable
i've had 4 different customer relationship managers and have always gotten voice mail every time i called.	experiential
occasionally i would get a call back but usually not.	experiential
"i have faxed and ""fed-exed"" my documents numerous times"	experiential
and each time they claim they did not receive them, even though i have fax confirmations and tracked the fed-ex package to make sure it was delivered.	experiential
i am completely frustrated with the whole process.	unverifiable
i have been trying to get my payments lowered and keep sending and resending paperwork	experiential
now i have been informed that there is nothing that can be done.	experiential
my partner had to borrow against her 401k plan in order to get our mortgage caught up	experiential
now we have been informed that our payment will be increased from 2016.26 to 2510,	experiential
now this just seem very stupid to me	unverifiable
since we were having a problem making the lower payment and wanted it lowered so it could be made from one of my paychecks.	experiential
i feel that mortgages should use net income instead of gross income.	unverifiable
that would prevent a lot of problems in my opinion.	unverifiable
not unless you have an efficient process to enforce those regulations.	unverifiable
what would make it easier would be a requirement that the servicers have a system by which files could be uploaded electronically by the consumer through a secure, log-in to use type site.	unverifiable
a site where consumers could see a document check-list and view which documents had been received as well as outstanding documents, due dates, messages, etc.	unverifiable
right now i am at the mercy of the customer relations manager.	experiential
"it's a ""he said-she said"" battle because i have sent documents,"	experiential
but they say they didn't get them.	experiential
even though i have fax confirmations and fed-ex tracking numbers that show delivery,	experiential
i can't prove what documents were delivered.	experiential
we are a small community bank.  assets of about $225 million.	experiential
we service more than 1,000 loans	experiential
ergo we're not a small servicer.	experiential
cfpb was created by morons  and is run by morons for the benefit of morons.	unverifiable
consumers are going to get protection - good and hard!	unverifiable
however, if either of them changes the address to a p.o. box, or one separate from the home or property, there ought to be a provision that one monthly statement goes to the residence, unless both parties have a new separate address.	unverifiable
it's really important.	unverifiable
the additional communications, as proposed on this site, are a good thing, of and by themselves.	unverifiable
however, i believe there is another problem that should be addressed, in addition.	unverifiable
"especially with the currently low rates , ideally a prospective customer should perform a ""stress-test"" on their own financial situation, and ask realistically could they afford the loan if rates climb in the long term, and specifically how they would accomplish this."	unverifiable
an alert is nice,	unverifiable
but the options are far greater before the agreement is signed.	unverifiable
therefore, my recommendation would be to put equal--or greater--emphasis on clear communication and discussion of options before the loans are signed, with a focus on worst-case increases.	unverifiable
"e.g. ""if rates do climb substantially, and your arm rate goes to it's highest allowed level of __x%__, your monthly payment would be __$xx,xxx__."	unverifiable
even if the prospective customer doesn't provide an answer to the loan officer, that might trigger some very useful discussions among spouses, co-signers, etc	unverifiable
i assume that lenders would detest such a requirement,	unverifiable
but fundamentally we do need to enforce reality-checks at some stage:	unverifiable
history and basic logic indicate that the people who are paid to generate loans are not the best guardians of long-term risk.	unverifiable
i.e. how much of an increase could you really afford.	unverifiable
requiring a prospective borrower do the math might be a useful reality check -	unverifiable
even if the person fudges the numbers, at least the issue will have been implanted in their head.	unverifiable
let me first give you some background	unverifiable
so you can fully understand what has happened.	unverifiable
my partner developed cancer without medical insurance.	experiential
this catastrophic event eventually led me into bankruptcy.	experiential
my partner died 3 weeks before i recieved the chapter 7 discharge.	experiential
three weeks after the discharge, i signed permanent hamp modification documents that lowered the payment on my house.	experiential
it is still my home	experiential
and i want to keep it.	unverifiable
and i paid my mortgage every month for over a year with no issues.	experiential
my servicer provided online access as well as monthly statements.	experiential
"the monthly statements have a disclaimer at the bottom that read: ""aurora bank is a debt collector."	experiential
aurora bank is attampting to collect a debt	experiential
and any information obtained will be used for that purpose.	experiential
"however, if you are in bankruptcy or received a bankruptcy dischagre of the debt, this communication is not an attempt to collect the debt agaiinst you personall, but is notice of a possible enforcement of the lien against the collateral property."""	experiential
this statement protects the servicer against any automatic stay violations,	experiential
it's standard throughout the industry.	experiential
i was lucky to recieve a hamp mod and was one of the success stories about hamp.	experiential
but suddenly aurora closed,	experiential
and the servicing rights went to a non-bank company.	experiential
this is after over a year of success.	experiential
the new servicer is the one not providing statements.	experiential
"they quote ""it is our policy to deny online access to accounts and will not provide mortgage statements to anyone who has had a bankruptcy and did not reaffirm the loan""."	experiential
so this is not about violating any bankruptcy law,	unverifiable
they simply choose to not cooperate, or worse are trying to leverage the statement information to get people to reaffirm!	unverifiable
no bankruptcy judge would reaffirm a mortgage that was $100,000 underwater at the time.	experiential
the judges go out of their way to not approve reaffirmation agreements because it is not in the best interest of the debtor. simple as that.	unverifiable
so the new servicer could easily just pick up where the old servicer left off,	unverifiable
but they refuse based on their own unfair policy.	unverifiable
perhaps because they make more money on defaulting loans,	unverifiable
they keep the fees	unverifiable
and the investor gets what's leftover after a foreclosure sale.	unverifiable
so if they make it difficult for the homeowner, many will just give up and walk away.	unverifiable
"the servicer then gets the ""fees"" after the sale."	unverifiable
also the non-bank servicer does not have to answer to most government financial regulations,	unverifiable
the fdic, treasury, office of currency comptroller do not oversee non-banks, so there is no way to file a complaint with them.	non-experiential
i was lucky to find cfpb,	unverifiable
i just pray you can intervene not only for me, but the many thousands more out there suffering though this latest nightmare.	unverifiable
so in summary, a simple disclaimer is all the servicer needs for bankruptcy cases,	unverifiable
the rules you propose still do not protect bankruptcy cases	unverifiable
because the servicer is not required to include a disclaimer so the bankrupt homeowner can keep getting statements.	unverifiable
same with online accounts.	unverifiable
this major servicer has found a loophole and is exploiting it.	unverifiable
here's a suggestion,	unverifiable
maybe you could propose a rule that the servicer shall make a good faith effort to help homeowners with bankruptcies stay in their homes by offering statements with the standard disclosure phrase.	unverifiable
it's sad that i find myself battling a servicer a year after everything was stabilized.	unverifiable
i am tired of fighting.	unverifiable
i think this is a reasonable solution.	unverifiable
homeowners should be able to get answers over the phone,	unverifiable
but then the servicer should be required to ask if they would like a written confirmation of the information.	unverifiable
"of course, the homeowner should say ""yes, please""."	unverifiable
people will not take your opinions seriously if you are derogatory.	unverifiable
the problem with all of this is that the consumer doesn't understand all of the parties involved in his or her loan and might need that information in the case of a financial crisis of some kind.	unverifiable
in addition to the servicer of the loan there is the question of who actually owns the loan	unverifiable
and, if the loan has been bundled into some sort of security, perhaps the borrower should know that as well.	unverifiable
lack of clear records in this regard was exposed as a major problem during the 2008 crisis.	unverifiable
so it seems to me that whenever any change occurs in any of the above, the mortgagee should receive a clear, concise picture of the situation.	unverifiable
a similar form should be sent when there's a change.	unverifiable
each mortgage loan should have a unique universal identifier so things can be tracked properly.	unverifiable
i.e., when a loan is packaged and sold in a structured security, the paperwork would have the unique ids of all loans included in the package.	unverifiable
like children's birthday party magicians regulators halfheartedly attempt to distract their audience with a shiny object in one hand, such as information management proposals, while looking away from the truth of wall street prosecution failure in the other.	unverifiable
"this has become so common place in local hearings and legislative testimony it has spawned new phrases into the english language such as ""regulatory theater"" and ""enforcement fraud""."	non-experiential
i support error correction.	unverifiable
but error correction only corrects errors, not deceptive practices.	non-experiential
a substantive response from the cfpb would have addressed page 27 of the mutli-state lawsuit and advised when homeowners will be able to call their state attorney general or the cfpb to stop a deceptive foreclosure in progress.	unverifiable
homeowner's insurance should have a guaranteed re-issue policy in place for the mortgage servicer.	unverifiable
the rate should be no more than the insurance cost in prior year.	unverifiable
the mortgage servicer should be required to use this guaranteed re-issue policy.	unverifiable
this simple and straightforward change would remove the potential for servicers and insurers to game the system.	unverifiable
i have to disagree with this thoery.	unverifiable
and everyone needs housing.	unverifiable
your proposal does not take into account that the average single home in san francisco is valued well over $300,000.	non-experiential
and perhaps a $300,000 home in your area is a benchmark for the well to do.	unverifiable
but $300,000 is not even a starter home in some areas.	unverifiable
clearly you are not researching	unverifiable
you are a real estate industry stooge intent on confusing regulators.	unverifiable
you confuse valuations  with economic value.	unverifiable
you equate equate lack of government subsidy a punishment.	unverifiable
in the plan proposed if californians made more or had less other expenses such as transportation then there would be a greater house price to subsidize.	unverifiable
however that is not the case in a bubble economy and a real estate market that confuses recent sals prices with economic value.	unverifiable
for the record i am not in the real estate business,	experiential
so your rant is without merit.	unverifiable
and the median home in your area of co  is only $192,000,	non-experiential
how convenient of you to suggest imposing rules on others that would not affect you.	unverifiable
i will not resort to calling you names,	unverifiable
your actions say it all for you.	unverifiable
it looks like you want a debate,	unverifiable
but i'm not interested.	unverifiable
try a debate team or something.	unverifiable
i am in agreement with the form	unverifiable
in this age of the internet, i think there should be a rule requiring mortgage servicing companies to provide access to loan information online.	unverifiable
i currently have a mortgage from a company who does not offer this.	experiential
the rule does not go far enough in terms of protecting the consumer from errors of the bank and allows the bank to put the consumer in a catch22.	unverifiable
my lender errorneously determined that i was in a flood area and despite my protests  that i was not in a flood area went out and bought flood insurance at very high rates.	experiential
it took many hours, calls, and esacalations, and preliminary discussions with attorneys to get the cost of the unnecessary insurance refunded.	experiential
the system leaves consumers poorly defended and allows the bank to buy insurance at extremely high rates.	unverifiable
*  if the insurance was place erroneously the bank has to refund all insurance payments and pay a penalty.	unverifiable
*  the bank should only be allowed to buy insurance at a rate no greater than the leser of -- 10% of competitively priced polices or 10% greater than the rate the homeowner had been paying.	unverifiable
*  the bank should have a time limit on how long it would have to inestigate.	unverifiable
they are also the ones you spoke with every time you called your lender.	unverifiable
i wrote a qwr to my new servicer.	experiential
it took three weekes for them to send an aknowledgement letter back.	experiential
the qwr was perhaps the only tool available to consumers to get information, eliminating it seems counterintuitive of what consumer protection is all about.	unverifiable
i would be skeptical if that claim comes from the servicers.	unverifiable
my qwr asked for a lot of information because the new servicer won't give me anything.	unverifiable
and if you want to protect the consumer you need to strengthen their rights, not weaken them.	unverifiable
the partial payment issue is a tricky one,	unverifiable
they should be required to accept and post partial payments,	unverifiable
becuse it reduces the amount of interest and other charges on the loan especially for fha and other govt backed loans.	unverifiable
their failure to accept partial payments maximizes their insurance claim to the govt.	unverifiable
there is no way this should be allowed,	unverifiable
if you want govt insurance of mortgage loans, then you the lender must accept and post every dollar to that loan before, you would be allowed to make any claim,	unverifiable
any lender not doing that should forfiet their right to make a claim on a govt backed mortgage,	unverifiable
they should have to credit them immediately,	unverifiable
even if there is no negative reporting,	unverifiable
because otherwise they are still engaging in harassing collection calls to borrowers	unverifiable
"i was told i hadn't made a payment even when i had, and that it ""didn't count"" even tho there were 2 months of suspense fund payments present,"	experiential
rather than working to resolve the actual problem, they seem in some cases more interested in getting an insurance claim for your mortgage than curing the default right now	unverifiable
because the claim is worth more than the forclosed property due to market value changes.	unverifiable
as an aside item, most lenders are now calling from the frist day of the grace period,	unverifiable
i studied the example periodic statment 2.	experiential
if a lender will put a partial payment in a suspense account, why can't the lender apply as much of the partial payment as is needed to bring a late payment up-to date.	unverifiable
to hold funds in the suspense account until the full amount is collected and fees are paid still hurts the borrower who is at least trying to catch up.	unverifiable
even paying interest and then the remainder to pricipal on a partial payment helps the borrower catch up.	unverifiable
the lender will benefit from the additional interest on the principal that is paid down more slowly and the late charges.	unverifiable
otherwise, the suspense account should at least pay interest on the funds equal to the interest on the loan so the borrower is not simply out until he or she can catch up completely while still amassing late charges and additional interest.	unverifiable
the portion of the funds that would be alloted to the escrow for taxes and insurance should be applied as well.	unverifiable
those items must be paid anyway	unverifiable
and there is no reason for the bank to add them to the loan amount and charge interest when there was funds to cover them.	unverifiable
perhaps that should be done first.	unverifiable
if adding the breakdown of the escrow payment,as suggested by versability, it might be more informative to show escrow monies received and paid out in the period.	unverifiable
"when there is an escrow for multiple types of payments - insurance, taxes etc - the regulation requires ""aggregate"" accounting that saves consumers money by using a cash flow method."	non-experiential
also, an escrow disclosure is mailed annually that shows the complete breakdown of the escrow account.	non-experiential
yes i do think the timeframes are more realistic.	unverifiable
not really.	unverifiable
the servicer can still invoke any number of vague claims that thwart the borrower from getting information.	unverifiable
i think the extensive list of reasons why a servicer does not have to answer will be used repeatedly.	unverifiable
not in the normal course of business can be invoked on every request, delaying an answer on the first try every time.	unverifiable
the servicers can and will use any weapon that the cfpb hands them.	unverifiable
i am not a lawyer,	experiential
but i see huge holes in these rules.	unverifiable
there's too much emphasis on making sure the servicers are accomodated, at the expense of the borrower.	unverifiable
calling a servicer does not mean you will get an honest answer.	unverifiable
the assumption is the servicer is honest so the rules are proposed this way.	unverifiable
taking away the borrowers only legal means to force a servicer to cooperate is not consumer protection.	unverifiable
please think about this before weakening the consumer's position.	unverifiable
the problem with paperwork was that they never told us what we were supposed to sign	experiential
and they made us send everything in at least 4 times.	experiential
then when we got it all sent in they informed us that they did not hold the  mortgage	experiential
then they said that they were allowed to have the mortgage set at approximately 31% of our income	experiential
and they are supposedly lower then that	experiential
so there was nothing they could or would do.	experiential
they kept giving us a run around and playing telephone tag.	experiential
but they would not call back when you called them.	experiential
it just seems that since we make about $90,000 a year we are just stuck with the payments since we want to keep the house we have to go without so we can make the payments.	experiential
i have read all the previous comments	experiential
i agree that if your lender is not helping you, then you should be able to turn them into someone that can get you some help.	unverifiable
enter the cfpb, they are here to help the consumer	unverifiable
and that is what they should do.	unverifiable
i disagree with the lender not being able to force place insurance on a home.	unverifiable
yes, the deed is in the homeowner's name,	unverifiable
but if the home burns to the ground because the homeowner didn't pay the insurance, what them.	unverifiable
is the bank just supposed to forgive the debt and take just the land,	unverifiable
because that is all that would be left.	unverifiable
and the lender is only supposed to place enough insurance on the loan to cover payoff.	unverifiable
but understand the more burden that is put on the banking industry the more costly loans are going to become.	unverifiable
be careful what you wish for.	unverifiable
i never did see or receive the 'consumer adjustable mortgage rate handbook'.	experiential
unless borrowers are required to tape record every conversation, i fear oral communications only adds miscommunication and could lead to possible deceptive practices.	unverifiable
for example, prior to my foreclosure calling the title co. only four original loan pages could be retrieved to my loan.	experiential
both the local and corporate offices couldn't find documents to my loan.	experiential
it wasn't until after foreclosure did i learn to contact the department of insurance to file a complaint.	experiential
it was then did i receive some specific loan documents requested.	experiential
i later thought to ask how pages related to the loan application are transferred between the broker, loan originator, and title.	experiential
i called title and was told that the only pages kept on file are per the lenders instructions and that they do not keep copies of loan applications on file.	experiential
this was unfortunate to hear	unverifiable
since that was not my question and title had already previously sent me copies of those pages.	experiential
the example may not be directly related to servicers	unverifiable
unfortunately, i do not recommend this.	unverifiable
my intentions upon taking out the loan and putting down 20% was to avoid having to pay a pmi.	experiential
i had no knowledge that a lpmi policy was in place on my loan.	experiential
but the statutory damages under sec 4907 set a maximum of $2,000 in damages.	non-experiential
the costs of the action and attorney fees don't promote any lawful deterrence.	unverifiable
the servicer wrote after my own discovery that no premiums were add to the loan.	experiential
why don't we use a simple, divided insurance formula,	unverifiable
that solves all the force placed insurance problems.	unverifiable
the bank adds the portion for the structure to the monthly house payment, that includes wind if required and flood if in flood zone and any inside flooding.	unverifiable
the home owner is responsible for personal injury, appliances and personal effects and has to send in the money directly.	unverifiable
if the home owner quits making the payment it is irrelevant to the bank that is responsible for sending in the insurance on the structure if they want it protected their investment until foreclosure.	unverifiable
it is considered part of the house payment and the bank is returned to arms length with insurance companies.	unverifiable
the insurance can't adjust more than once every 12 months.	unverifiable
the insurance company has to give the home owner 60 days written notice if there will be an increase in the rate on the homeowner or on the banks side.	unverifiable
because it is in their payment.	unverifiable
the closing agent collects a 6 month reserve at the closing for the bank structure insurance.	unverifiable
if the home owner does not make the payment the the bank forecloses.	unverifiable
that is if the bank has not committed massive fraud or destroyed the documents.	unverifiable
if this is the case, then the bank should have to make the structure payment for years, to teach them a lesson.	unverifiable
oh, when determining the value placed on the home for insuring, it is very important to subtract the value of the land from the purchase price for structure insurance.	unverifiable
the land isn't going anywhere.	unverifiable
jp morgan was servicing my loan for fannie mae.	experiential
i was shocked to learn after my short sale that i was billed almost  $16,000.00 for one month of force placed insurance.	experiential
i was paying state farm less than $300.00 per month for insurance.	experiential
is this racketeering folks or what!!!	unverifiable
"jp morgan billed me under ""escrow shortage"" on their payoff provided to the closing agent."	experiential
the closing agent also collected on the hud 1 for insurance itemized.	experiential
jp morgan then collected the 11 month prorated refund for unused insurance.	experiential
i complained to the sec about how much i was charged, by my jp morgan fannie mae combo.	experiential
jp morgan really shocked me then, they tried to justify their outrageous bill and sent me a copy of another force placed annual policy they placed on my home 2 months after my house sold.	experiential
this explains why my account was left open for 6 months after my house sold with activity in my account.	experiential
i guess if fannie mae can go to the government and ask for 100 billion and get it when ever they want, then their is a massive incentive to run this bill up, not down, if they are sharing in the proceeds.	unverifiable
i can't think of any other alternatives as hard as i try.	unverifiable
no more pay to play, no more back dated insurance, no more over priced insurance where consumers are taken advantage of at the lowest point in their lives, no changing insurance companies after foreclosure is initiated.	unverifiable
by switching servicers every few months to generate prorated refunds on prepaid annual policies is a very big problem	unverifiable
the insurance company can't change after foreclosure is initiated from the homeowners choice	unverifiable
and the policy stays with the note and mortgage until the property sells.	unverifiable
"my friend had three force placed insurance policies in place with over lapping dates after his foreclosure started with each one including the ""successors and assigns""."	experiential
the loan was moved around real fast to generate policies.	experiential
we need a rule here to prevent this.	unverifiable
no moving a loan for servicing after foreclosure begins.	unverifiable
a standard monthly statements for banks should be set up to allow bank investigators to go into the bank and run a report and identify most problems if the software is set up for maximum use.	unverifiable
this asking the banks to tell us what they are doing wrong so they can be punished is not working.	unverifiable
letting the banks pick a friend to investigate them is also a bad option and is slowing our progress.	unverifiable
this is causing the entire country to loose hope and faith.	unverifiable
it is up to bank investigators to do the investigating	unverifiable
and it needs to be easy and efficient using today's technology if we are going to make any progress from this melt down.	unverifiable
please put all the problems on a flow chart and all the solutions on the chart.	unverifiable
get who ever wrote the software for ancestry.com or ebay or us customs that is amazing to write a linked program that solves all the problems.	unverifiable
original land records should be put on the computer for public viewing	unverifiable
and the original documents should be stores at an sec edgar type location until paid in full.	unverifiable
no more changing or disappearing documents.	unverifiable
the solutions are easy.	unverifiable
most problems only have one good solution.	unverifiable
neither party in a real estate transaction should be able to hold the original documents for obvious reasons and their is only one solution.	unverifiable
take the documents away.	unverifiable
no more robo signing, no more missing documents, no more altered documents.	unverifiable
how easy was that to solve three of the worst problems with just take the documents away from the problem.	unverifiable
the answer is both and they should be one in the same.:-	unverifiable
lack of linked cutting edge computer software is the difference.	unverifiable
it is even easie to trace a $1.00 used item sold on ebay after the sale then a current note and mortgage.	unverifiable
i felt like pulling my hair out trying to put together a chain of title with my note and mortgage.	unverifiable
if an investigator went into us customs they could pull up, on the computer, any container arriving in the usa, where it came from, where it went and what was in it.	unverifiable
because us customes has current standard technology and an amazing detailed code system that could be adapted for banking.	unverifiable
you will then be in search of us customs program writers to solve most of your problems.	unverifiable
the banks could use this same system to print a standard monthly report for an individual or company account and maximize transparency for investigators.	unverifiable
example, jp morgan was charging my loan for drive by inspections after my house sold in a short sale.	experiential
so, i know they were not doing the drive by inspections.	unverifiable
the inspector should be able to go into the bank, punch in the drive by inspection code and compare paid out code to billed to customers for drive by inspections with out asking a question and walk out with a report and know to the dollar how bad the problem is in 2 minutes. and ask for proof of payment.	unverifiable
it is important to put all the bank problems on a flow chart first and list all problems and possible solutions .	unverifiable
can't get an answer for and then meet with the best program writer.	unverifiable
to pick one issue, without a comprehensive plan, that solves all computer problems, that need a solution, is a recipe for disaster.	unverifiable
financial disclosures! loan applications must be present an accounted for.	unverifiable
dates and time of process with signature.	unverifiable
borrowers should not go home with copies having no signatures or dates.	unverifiable
large bold type high risk warnings to certain types of loans.	unverifiable
any and all federal and state required forms or brochures from pre-approvals to the closing of the loan.	unverifiable
contact resources to any and every department that has oversight or jurisdiction over lending.	unverifiable
any other disputed rights. should forever be monitored, addressed, and updated by the cfpb for the borrowers to access and review.	unverifiable
but i also don't believe borrowers are making unreasonable requests.	unverifiable
oh, yes!	unverifiable
but there many examples of lending forms shown over the internet.	unverifiable
for example, i'm looking for a form called the 1008 transmittal summary.	experiential
the vice president of title said they don't know what that form is but will call when they find it.	experiential
that was over a year ago.	experiential
my last letter from the servicer wrote back.	experiential
pursuant to 12 usc 2605 sec, the information that may be obtained on a loan under a qwr is specifically limited to information relating to the servicing of such loan... includes a statement of the reasons for the belief of the borrower, to the extent applicable, that the account is in error or provides sufficient detail to the servicer regarding other information sought by the borrower.	non-experiential
"i challenged the ""other information sought by the borrower"" trying to gain access to original documents in relation to my loan."	experiential
my servicer says they do not intend to waive their rights to other various documents sought by the borrower.	experiential
so, access to original loan approval documents are impossible to access since the loan originator is no longer in business.	unverifiable
consumers finding themselves financially strapped in these predatory or deceptive practices can not become overnight legal experts on law	unverifiable
"i've contacted and filed a complaint with every office in this country and wound up with a response stating, "" thank you for informing us but there's nothing we can do. go find a lawyer."""	experiential
moderator i can show you documents where the account number has been changed on things like over lapping force placed insurance policies for example.	unverifiable
when loans change hands to generate expenses you see this.	unverifiable
"i am saying your ""periodic statement"" should have the same originating lender code followed by the account number that was assigned at closing on every statement."	unverifiable
"there should be a government place to ""report an error"" if your account number has been altered or changed."	unverifiable
as you seem genuinely interested in this project i would like to send you my case	unverifiable
and you will see  that there are so many issues that need fixing relating to the big picture.	unverifiable
why fix a few things when you can fix them all.	unverifiable
it's time for national standards	unverifiable
as there is not enough staff to investigate individual banks on every corner with a different system in each one.	unverifiable
and the problems will change instead of improve as new rules are implemented.	unverifiable
i know this has nothing to do with the subject at hand.	unverifiable
but, i wish that the cornell university law school would get involved and figure out why the supreme court won't shut down mers as it is a national problem and the courts are ruling differently in each state, making solving the banking problems worse.	unverifiable
maybe cornell can change banking like the students changed egypt! :-	unverifiable
not only do they claim that they have no affiliation with the originator and that they only purchased the servicing rights.	unverifiable
after the borrower from frustration gives up and enters into default the servicer just calls themselves a debt collector.	unverifiable
the fair debt collection practices act does seem to provide added protection for borrowers.	unverifiable
but i'm concerned when the servicer becomes a debt collector.	unverifiable
at the time i wasn't in default my servicer already classed itself as a debt collector. as shown in this video.	experiential
the servicer stated over the phone that it was their policy to deny online access and not provide statements to anyone with a bankruptcy discharge unless the loan is reaffirmed.	experiential
i just recieved a response to my direct complaint to the servicer.	experiential
"they state in writing ""please be advised that our records indicate that your account has gone through a bankruptcy that has been discharged."	experiential
"if you have any questions please contact our bankruptcy department"""	experiential
as you can see they are trying to use the statements as leverage to obtain a reaffirmation.	unverifiable
i'd go so far as to call it blackmail.	unverifiable
they imply that it is because of bankruptcy laws, and that is what they have told others on the complaint blogs.	unverifiable
but because i have proven it is not a violation against the bankruptcy code,	unverifiable
then this is simply a mean-spirited internal policy the servicer uses to abuse those who have gone through bankruptcy.	unverifiable
here is your opportunity to stand up for the borrower and make the servicer rescind it's abusive policy.	unverifiable
require servicers to provide periodic statements to all borrowers including loans discharged in bankruptcy.	unverifiable
it is not a violation of the bankruptcy code, in fact this is clearly addressed as it pertains to creditors and principal residences of the debtors.	unverifiable
another case in point.	unverifiable
the only way to get them to move toward assisting is to hire an attorney to sue.	unverifiable
we did that with our last home.	experiential
our loan was eventually sold to countrywide.	experiential
we had no say in the matter.	experiential
ok!  everyone of us has similar problems and are trying to do the right thing.	unverifiable
"when does the government ""bail"" us out."	unverifiable
the banks already have theirs.	unverifiable
let's organize.	unverifiable
now is the time.	unverifiable
all banks are required to give you a simple form when you apply for the loan.	unverifiable
it states that the bank will sell your loan, the bank will service your loan and does not intend to sell your loan, or the bank can sell your loan.	unverifiable
if you don't want your loan sold, tell them.	unverifiable
if they will not change, go somewhere else.	unverifiable
you did have a say when you signed that form.	unverifiable
do away with coupon books.	unverifiable
they allow for shoddy service and harmful practices.	unverifiable
for 30 months i used a coupon book to pay my mortgage with boa.	experiential
consequently, i could not see how my payments were allocated and how the principal was affected.	experiential
my new servicer, by contrast, sends a monthly statement that details payment allocation and principal balance as of previous statement.	experiential
to compare allocations between old and new servicer, i requested a payment history  from the old servicer.	experiential
since february 2012 i have been trying to get an explanation.	experiential
"all i have gotten to date from bank representatives is: ""forget about the printed record; trust us, payments were allocated correctly."""	experiential
contacting the cfpb has been no help.	unverifiable
as a sole complainant, it seems that i am not worth the bother.	unverifiable
yet, if this happened to me, conceivably it could happen to anyone who makes payment with a coupon book.	unverifiable
* for most small to mid-size lenders the actual statements are outsourced to a third party due to the cost of creating something in house.	unverifiable
therefore the ability to change the format of a statement is not only limited but very expensive.	unverifiable
in a time of ever shrinking margins  this is a cost that just cannot be easily absorbed.	unverifiable
* if the cfpb is going to require changes to a statement they should create a safe harbor format to shield fi's from being sued by lawyers looking to make money and not protect consumers.	unverifiable
as someone who has been in the industry for well over a quarter i can give some insight here.	experiential
for a small to midsize lender the mortgages will often be stored on a system that is not connected in real time to your core processing system.	unverifiable
this would prevent someone from being able to view their mortgage on their home banking page.	unverifiable
it's not meant to be secretive	unverifiable
but it is just a fact that different computer systems often do not communicate with each other.	unverifiable
i am against having oral and written requests being treated equally.	unverifiable
written requests have, by their nature, a more formal stature and create a paper trail.	unverifiable
"an oral request will create a ""he said, she said"" conflict."	unverifiable
as for safe harbor some other regs specifically state if a fi uses that format they are protected from liability.	unverifiable
the cfpb should do the same.	unverifiable
having spent so long dealing with vendors i do not anticipate a cost savings.	unverifiable
"if anything, i can see a ""compliance surcharge"" being added.  """	unverifiable
a rule is not a rule once you start making exceptions.	unverifiable
ultimately, entities for which the exception was not intended find a way to exploit it.	unverifiable
moderator, steve smith made a great point that is related to insurance and is another example of the narrow scope of the questions, that you have to work with.	unverifiable
your success level with this program will be based on embracing the issues that are relevant and important that are being ignored, like the point steve made.	unverifiable
ultimately, the consumer pays for pmi.	unverifiable
if pmi is required, then the home owner should be able to  shop for the best rate.	unverifiable
